Entity,Code_x,Year,Anxiety disorders,"GDP per capita, PPP (constant 2017 international $)",Population (historical estimates),Continent,Code_y,Bipolar disorders ,Code_x,Eating disorders ,Code_y,Schizophrenia disorders ,total_mental_disorders
Australia,AUS,1990,5.746219,31006.1,17048002.0,,AUS,1.1160647,AUS,0.7187702,AUS,0.38909754,7.9701514399999995
Australia,AUS,1991,5.655439,30496.127,17271092.0,,AUS,1.1161371,AUS,0.72221917,AUS,0.38887236,7.88266763
Australia,AUS,1992,5.569575,30285.854,17462500.0,,AUS,1.1162119,AUS,0.72482026,AUS,0.38868392,7.79929108
Australia,AUS,1993,5.4921036,31232.586,17631514.0,,AUS,1.1162795,AUS,0.72893107,AUS,0.38853744,7.72585161
Australia,AUS,1994,5.4266415,32164.658,17805506.0,,AUS,1.1163439,AUS,0.7317704,AUS,0.38843122,7.66318702
Australia,AUS,1995,5.3766356,33044.844,18003002.0,,AUS,1.1164132,AUS,0.7358509,AUS,0.38836062,7.617260320000001
Australia,AUS,1996,5.32893,33905.26,18211850.0,,AUS,1.116486,AUS,0.74315125,AUS,0.38833362,7.57690087
Australia,AUS,1997,5.2749786,34852.75,18410254.0,,AUS,1.1165645,AUS,0.7553975,AUS,0.38834938,7.53528998
Australia,AUS,1998,5.224641,36099.023,18601666.0,,AUS,1.116632,AUS,0.770639,AUS,0.38839012,7.500302120000001
Australia,AUS,1999,5.1880302,37475.98,18800892.0,,AUS,1.116689,AUS,0.7853584,AUS,0.38843063,7.47850823
Australia,AUS,2000,5.175044,38494.887,19017968.0,,AUS,1.1167352,AUS,0.7977668,AUS,0.38845477,7.4780007699999995
Australia,AUS,2001,5.215392,38779.6,19248146.0,,AUS,1.1176239,AUS,0.81825,AUS,0.38848075,7.53974665
Australia,AUS,2002,5.3088007,39872.15,19475842.0,,AUS,1.1196815,AUS,0.85325265,AUS,0.38853607,7.670270919999999
Australia,AUS,2003,5.4199343,40642.562,19699004.0,,AUS,1.1221255,AUS,0.89287037,AUS,0.3885987,7.8235288700000005
Australia,AUS,2004,5.5135145,41905.85,19925060.0,,AUS,1.1241834,AUS,0.9279396,AUS,0.3886471,7.9542846
Australia,AUS,2005,5.5542226,42704.44,20171732.0,,AUS,1.1250675,AUS,0.9504217,AUS,0.3886707,8.0183825
Australia,AUS,2006,5.5622044,43286.723,20467032.0,,AUS,1.1250802,AUS,0.9611142,AUS,0.38865405,8.03705285
Australia,AUS,2007,5.5775933,44109.668,20830832.0,,AUS,1.125079,AUS,0.96978116,AUS,0.38861,8.06106346
Australia,AUS,2008,5.5950637,44777.273,21247876.0,,AUS,1.1250721,AUS,0.97864956,AUS,0.38855332,8.08733868
Australia,AUS,2009,5.6093774,44684.402,21660898.0,,AUS,1.125063,AUS,0.98612726,AUS,0.38850445,8.10907211
Australia,AUS,2010,5.615126,44965.395,22019166.0,,AUS,1.1250472,AUS,0.9927631,AUS,0.38849422,8.12143052
Australia,AUS,2011,5.6058693,45405.367,22357032.0,,AUS,1.1250392,AUS,0.99799436,AUS,0.38851094,8.1174138
Australia,AUS,2012,5.5849586,46360.605,22729272.0,,AUS,1.1250232,AUS,1.0032136,AUS,0.3885316,8.101727
Australia,AUS,2013,5.561541,46744.625,23111788.0,,AUS,1.1250172,AUS,1.0073591,AUS,0.3885528,8.0824701
Australia,AUS,2014,5.544875,47240.273,23469578.0,,AUS,1.1250142,AUS,1.0123483,AUS,0.38856968,8.070807180000001
Australia,AUS,2015,5.5441623,47567.68,23820240.0,Oceania,AUS,1.1250105,AUS,1.0158271,AUS,0.38857755,8.07357745
Australia,AUS,2016,5.67749,48109.203,24195706.0,,AUS,1.12502,AUS,1.0205263,AUS,0.38852575,8.21156205
Australia,AUS,2017,5.812073,48400.246,24590336.0,,AUS,1.1250321,AUS,1.0254059,AUS,0.38846922,8.35098022
Australia,AUS,2018,5.8207517,49052.816,24979228.0,,AUS,1.125041,AUS,1.0284127,AUS,0.38851777,8.36272317
Australia,AUS,2019,5.8151646,49379.094,25357168.0,,AUS,1.1250612,AUS,1.0316882,AUS,0.3886459,8.3605599
Austria,AUT,1990,5.7173142,37494.56,7678732.0,,AUT,0.90213525,AUT,0.4184564,AUT,0.2759298,7.31383565
Austria,AUT,1991,5.746825,38399.676,7755640.0,,AUT,0.90194654,AUT,0.42482075,AUT,0.27569294,7.3492852300000004
Austria,AUT,1992,5.7715983,38774.492,7840816.0,,AUT,0.90180904,AUT,0.430044,AUT,0.27548993,7.378941269999999
Austria,AUT,1993,5.7906623,38658.65,7905280.0,,AUT,0.90171635,AUT,0.43580726,AUT,0.27532542,7.40351133
Austria,AUT,1994,5.80268,39435.21,7935366.0,,AUT,0.901654,AUT,0.44142702,AUT,0.27520266,7.420963679999999
Austria,AUT,1995,5.8068156,40425.395,7947293.0,,AUT,0.9016231,AUT,0.44745013,AUT,0.27512625,7.43101508
Austria,AUT,1996,5.8021173,41319.375,7958043.0,,AUT,0.90163714,AUT,0.45364082,AUT,0.27511743,7.43251269
Austria,AUT,1997,5.790478,42136.664,7967086.0,,AUT,0.90166837,AUT,0.4600033,AUT,0.2751634,7.427313070000001
Austria,AUT,1998,5.7764673,43597.89,7975856.0,,AUT,0.9017106,AUT,0.4664338,AUT,0.27523252,7.419844220000001
Austria,AUT,1999,5.7643733,45060.617,7991382.0,,AUT,0.9017383,AUT,0.47292206,AUT,0.27529442,7.41432808
Austria,AUT,2000,5.7588873,46469.86,8010425.0,,AUT,0.9017546,AUT,0.4785858,AUT,0.27531537,7.414543070000001
Austria,AUT,2001,5.76347,46878.918,8039633.0,,AUT,0.9017828,AUT,0.48539114,AUT,0.2753292,7.42597314
Austria,AUT,2002,5.7752576,47419.277,8078994.0,,AUT,0.90180296,AUT,0.49294817,AUT,0.27537015,7.44537888
Austria,AUT,2003,5.7907057,47633.113,8120105.0,,AUT,0.9018226,AUT,0.5005945,AUT,0.2754227,7.4685455
Austria,AUT,2004,5.8057036,48633.273,8171215.0,,AUT,0.9018207,AUT,0.5077192,AUT,0.2754722,7.490715700000001
Austria,AUT,2005,5.8164845,49387.027,8227034.0,,AUT,0.9018031,AUT,0.51429474,AUT,0.27549613,7.50807847
Austria,AUT,2006,5.830372,50840.695,8267771.0,,AUT,0.90180916,AUT,0.5215775,AUT,0.27552652,7.52928518
Austria,AUT,2007,5.8527355,52565.074,8294720.0,,AUT,0.90183544,AUT,0.53044736,AUT,0.27558753,7.56060583
Austria,AUT,2008,5.8776236,53166.055,8321134.0,,AUT,0.90187377,AUT,0.53840405,AUT,0.27565533,7.59355675
Austria,AUT,2009,5.898953,51030.727,8342939.0,,AUT,0.90190077,AUT,0.5459628,AUT,0.275704,7.62252057
Austria,AUT,2010,5.910921,51843.43,8362829.0,,AUT,0.9019149,AUT,0.5513747,AUT,0.275704,7.6399146
Austria,AUT,2011,5.91934,53179.15,8391201.0,,AUT,0.90190107,AUT,0.55502725,AUT,0.27560493,7.65187325
Austria,AUT,2012,5.931905,53297.445,8429641.0,,AUT,0.9018285,AUT,0.5582181,AUT,0.27541992,7.6673715200000006
Austria,AUT,2013,5.9454136,52997.754,8479542.0,,AUT,0.90168726,AUT,0.56103206,AUT,0.2752243,7.6833572199999995
Austria,AUT,2014,5.9566393,52932.9,8546066.0,,AUT,0.901455,AUT,0.5628904,AUT,0.27508944,7.69607414
Austria,AUT,2015,5.963028,52873.86,8642422.0,Europe,AUT,0.9011552,AUT,0.5627958,AUT,0.2750848,7.7020638
Austria,AUT,2016,5.983274,53345.742,8736491.0,,AUT,0.90091336,AUT,0.5598134,AUT,0.27593783,7.71993859
Austria,AUT,2017,6.0037413,54172.99,8797497.0,,AUT,0.9007627,AUT,0.55712646,AUT,0.27685928,7.7384897399999995
Austria,AUT,2018,6.007505,55217.285,8840518.0,,AUT,0.90060717,AUT,0.55835485,AUT,0.27697054,7.743437559999999
Austria,AUT,2019,6.0064344,55806.438,8879939.0,,AUT,0.90043485,AUT,0.5622296,AUT,0.27674544,7.74584429
Bahamas,BHS,1990,4.2661567,36041.04,270690.0,,BHS,0.8991372,BHS,0.2912447,BHS,0.28516054,5.74169914
Bahamas,BHS,1991,4.2541685,33860.984,276072.0,,BHS,0.89903533,BHS,0.28852355,BHS,0.28470254,5.726429919999999
Bahamas,BHS,1992,4.2444425,31882.47,281982.0,,BHS,0.8989619,BHS,0.28623292,BHS,0.2843436,5.713980919999999
Bahamas,BHS,1993,4.237265,31293.527,288172.0,,BHS,0.8989253,BHS,0.2853221,BHS,0.2840831,5.7055955
Bahamas,BHS,1994,4.2328067,31638.508,294006.0,,BHS,0.89892703,BHS,0.28470784,BHS,0.28392214,5.70036371
Bahamas,BHS,1995,4.2312603,32411.258,299567.0,,BHS,0.8989593,BHS,0.28445992,BHS,0.28386134,5.69854086
Bahamas,BHS,1996,4.2333207,33184.277,304944.0,,BHS,0.8990069,BHS,0.28465012,BHS,0.2839613,5.70093902
Bahamas,BHS,1997,4.238329,34867.01,310183.0,,BHS,0.89906657,BHS,0.28563783,BHS,0.28422642,5.707259820000001
Bahamas,BHS,1998,4.2445135,32744.924,315410.0,,BHS,0.8991387,BHS,0.28772345,BHS,0.28456888,5.71594453
Bahamas,BHS,1999,4.2499447,36179.887,320282.0,,BHS,0.899218,BHS,0.28947598,BHS,0.28490227,5.72354095
Bahamas,BHS,2000,4.2527018,37131.305,325033.0,,BHS,0.8992991,BHS,0.29065913,BHS,0.2851404,5.72780043
Bahamas,BHS,2001,4.2517004,37572.895,329639.0,,BHS,0.89938194,BHS,0.29243222,BHS,0.28538704,5.7289016
Bahamas,BHS,2002,4.248108,38083.53,334015.0,,BHS,0.8994551,BHS,0.29477805,BHS,0.28574365,5.7280847999999995
Bahamas,BHS,2003,4.243468,37103.4,338505.0,,BHS,0.8995048,BHS,0.29744858,BHS,0.28611946,5.72654084
Bahamas,BHS,2004,4.239442,36929.17,343097.0,,BHS,0.8995269,BHS,0.29984456,BHS,0.28642184,5.7252353000000005
Bahamas,BHS,2005,4.237858,37665.387,347815.0,,BHS,0.89952713,BHS,0.30102718,BHS,0.28655654,5.724968850000001
Bahamas,BHS,2006,4.240962,38081.246,352672.0,,BHS,0.8995142,BHS,0.30120054,BHS,0.28645945,5.72813619
Bahamas,BHS,2007,4.2483,38091.906,357678.0,,BHS,0.8994929,BHS,0.30032954,BHS,0.28619525,5.734317690000001
Bahamas,BHS,2008,4.257724,36680.83,362807.0,,BHS,0.8994669,BHS,0.29998776,BHS,0.28586257,5.743041229999999
Bahamas,BHS,2009,4.266969,34646.59,368064.0,,BHS,0.8994362,BHS,0.29957774,BHS,0.2855605,5.75154344
Bahamas,BHS,2010,4.273925,34688.094,373277.0,,BHS,0.8994048,BHS,0.29874343,BHS,0.2853874,5.757460630000001
Bahamas,BHS,2011,4.282254,34468.887,377956.0,,BHS,0.8993746,BHS,0.29770276,BHS,0.28528804,5.7646194
Bahamas,BHS,2012,4.2949677,35150.562,382073.0,,BHS,0.89934444,BHS,0.2965767,BHS,0.28515273,5.77604157
Bahamas,BHS,2013,4.3089633,33826.34,385660.0,,BHS,0.899315,BHS,0.29518303,BHS,0.28499946,5.78846079
Bahamas,BHS,2014,4.32119,34143.03,389137.0,,BHS,0.89928836,BHS,0.29389128,BHS,0.2848462,5.79921584
Bahamas,BHS,2015,4.3288636,34170.23,392707.0,North America,BHS,0.89927167,BHS,0.29319462,BHS,0.28470966,5.80603955
Bahamas,BHS,2016,4.3342676,33596.637,395986.0,,BHS,0.8992594,BHS,0.29298857,BHS,0.28430152,5.8108170900000005
Bahamas,BHS,2017,4.3388643,34357.27,399027.0,,BHS,0.89924705,BHS,0.29266343,BHS,0.28395367,5.8147284500000005
Bahamas,BHS,2018,4.343269,34735.125,401911.0,,BHS,0.89923733,BHS,0.29225552,BHS,0.28417665,5.818938500000001
Bahamas,BHS,2019,4.3490176,35161.832,404563.0,,BHS,0.8992322,BHS,0.2916803,BHS,0.284808,5.8247381
Bahrain,BHR,1990,4.94783,36997.734,517429.0,,BHR,0.7810451,BHR,0.26345095,BHR,0.27101102,6.26333707
Bahrain,BHR,1991,4.95052,39769.312,535419.0,,BHR,0.7810464,BHR,0.2640818,BHR,0.27101833,6.26666653
Bahrain,BHR,1992,4.9553375,40971.727,554480.0,,BHR,0.78116953,BHR,0.2650094,BHR,0.2710026,6.27251903
Bahrain,BHR,1993,4.961334,44690.414,573762.0,,BHR,0.78143346,BHR,0.2659323,BHR,0.2709875,6.27968726
Bahrain,BHR,1994,4.966457,43113.48,593259.0,,BHR,0.7816976,BHR,0.26683936,BHR,0.27099636,6.28599032
Bahrain,BHR,1995,4.9691095,43369.152,612941.0,,BHR,0.7818117,BHR,0.26772738,BHR,0.27103662,6.289685200000001
Bahrain,BHR,1996,4.9717083,43737.188,632763.0,,BHR,0.78177804,BHR,0.26794696,BHR,0.27111655,6.29254985
Bahrain,BHR,1997,4.9765806,43716.02,652651.0,,BHR,0.7816557,BHR,0.2687017,BHR,0.27121365,6.29815165
Bahrain,BHR,1998,4.9822226,44458.438,672484.0,,BHR,0.7815618,BHR,0.26943186,BHR,0.27132156,6.30453782
Bahrain,BHR,1999,4.9862685,45053.746,692138.0,,BHR,0.7815294,BHR,0.27071458,BHR,0.27142933,6.309941810000001
Bahrain,BHR,2000,4.987824,46154.03,711446.0,,BHR,0.78164333,BHR,0.27171385,BHR,0.27150548,6.31268666
Bahrain,BHR,2001,4.991164,46084.926,730263.0,,BHR,0.782004,BHR,0.27314183,BHR,0.27146372,6.31777355
Bahrain,BHR,2002,4.989611,46478.207,748332.0,,BHR,0.7815467,BHR,0.27362132,BHR,0.2713362,6.31611522
Bahrain,BHR,2003,4.9808435,47504.56,778260.0,,BHR,0.78032494,BHR,0.27307868,BHR,0.2712212,6.30546832
Bahrain,BHR,2004,4.9683924,47455.24,833454.0,,BHR,0.7789562,BHR,0.27250144,BHR,0.2711692,6.29101924
Bahrain,BHR,2005,4.955955,46821.023,901928.0,,BHR,0.7780097,BHR,0.2726117,BHR,0.27122205,6.277798450000001
Bahrain,BHR,2006,4.948007,46303.49,970986.0,,BHR,0.7775874,BHR,0.2724273,BHR,0.27131918,6.26934088
Bahrain,BHR,2007,4.942917,46792.176,1040545.0,,BHR,0.7772759,BHR,0.27230522,BHR,0.27138376,6.26388188
Bahrain,BHR,2008,4.9368787,46588.64,1110352.0,,BHR,0.776833,BHR,0.2724272,BHR,0.27144542,6.25758432
Bahrain,BHR,2009,4.929518,44972.746,1179460.0,,BHR,0.776385,BHR,0.27189925,BHR,0.2715161,6.24931835
Bahrain,BHR,2010,4.9227433,45600.066,1213655.0,,BHR,0.77622914,BHR,0.27230263,BHR,0.27158913,6.242864199999999
Bahrain,BHR,2011,4.9203353,46564.71,1212086.0,,BHR,0.7766089,BHR,0.27338436,BHR,0.27152345,6.24185201
Bahrain,BHR,2012,4.9186068,47793.53,1224948.0,,BHR,0.7771692,BHR,0.27505082,BHR,0.27128288,6.2421097
Bahrain,BHR,2013,4.9148717,48915.53,1261683.0,,BHR,0.7776296,BHR,0.27717188,BHR,0.27098894,6.24066212
Bahrain,BHR,2014,4.909362,49117.99,1311142.0,,BHR,0.7779736,BHR,0.27849597,BHR,0.27074158,6.23657315
Bahrain,BHR,2015,4.9055676,48453.727,1362157.0,Asia,BHR,0.7783771,BHR,0.2798101,BHR,0.2706146,6.2343694
Bahrain,BHR,2016,4.8906527,48486.305,1409668.0,,BHR,0.7790424,BHR,0.28314427,BHR,0.27056554,6.22340491
Bahrain,BHR,2017,4.8809757,48929.445,1456844.0,,BHR,0.7798653,BHR,0.2866591,BHR,0.27052996,6.218030059999999
Bahrain,BHR,2018,4.9006104,48937.66,1487346.0,,BHR,0.78070796,BHR,0.28855082,BHR,0.27063942,6.2405086
Bahrain,BHR,2019,4.937836,49768.977,1494195.0,,BHR,0.78144014,BHR,0.2906812,BHR,0.27094802,6.280905359999999
Belgium,BEL,1990,4.9903364,35506.926,9959565.0,,BEL,0.89738375,BEL,0.3631707,BEL,0.2745141,6.525404950000001
Belgium,BEL,1991,4.992189,36023.684,9987072.0,,BEL,0.8973624,BEL,0.36714303,BEL,0.27465293,6.531347360000001
Belgium,BEL,1992,4.992266,36426.992,10016455.0,,BEL,0.89736056,BEL,0.3709203,BEL,0.27474725,6.53529411
Belgium,BEL,1993,4.991176,35935.957,10043738.0,,BEL,0.8973821,BEL,0.37502402,BEL,0.27480245,6.53838457
Belgium,BEL,1994,4.989281,36981.45,10069182.0,,BEL,0.89741033,BEL,0.37757772,BEL,0.2748201,6.53908915
Belgium,BEL,1995,4.9870434,37784.15,10095204.0,,BEL,0.89744174,BEL,0.38023952,BEL,0.27480116,6.53952582
Belgium,BEL,1996,4.977913,38208.72,10123230.0,,BEL,0.89748764,BEL,0.38198897,BEL,0.27469695,6.532086560000001
Belgium,BEL,1997,4.959256,39562.37,10154876.0,,BEL,0.89753646,BEL,0.38382334,BEL,0.27449498,6.51511078
Belgium,BEL,1998,4.9377594,40252.47,10188541.0,,BEL,0.8975831,BEL,0.3852944,BEL,0.27425933,6.49489623
Belgium,BEL,1999,4.9201126,41583.098,10224223.0,,BEL,0.8976154,BEL,0.38744992,BEL,0.27405632,6.47923424
Belgium,BEL,2000,4.9130864,43024.14,10264351.0,,BEL,0.89764214,BEL,0.3893974,BEL,0.2739478,6.474073740000001
Belgium,BEL,2001,4.9149637,43347.89,10309249.0,,BEL,0.8979411,BEL,0.39241806,BEL,0.2739345,6.47925736
Belgium,BEL,2002,4.918749,43890.598,10355569.0,,BEL,0.8986072,BEL,0.39610875,BEL,0.27396008,6.48742503
Belgium,BEL,2003,4.9234123,44160.91,10402550.0,,BEL,0.89940006,BEL,0.39989844,BEL,0.2740001,6.4967109
Belgium,BEL,2004,4.9279165,45540.47,10456164.0,,BEL,0.9000595,BEL,0.40409118,BEL,0.27403557,6.50610275
Belgium,BEL,2005,4.931271,46342.188,10516979.0,,BEL,0.90034026,BEL,0.4071641,BEL,0.27404436,6.5128197199999995
Belgium,BEL,2006,4.940288,47212.58,10582970.0,,BEL,0.90035564,BEL,0.40980622,BEL,0.2740263,6.52447616
Belgium,BEL,2007,4.958886,48590.402,10653698.0,,BEL,0.9003685,BEL,0.4125902,BEL,0.27400213,6.54584683
Belgium,BEL,2008,4.98185,48423.516,10726720.0,,BEL,0.9003901,BEL,0.4146189,BEL,0.27397212,6.570831119999999
Belgium,BEL,2009,5.0039754,47064.79,10801357.0,,BEL,0.900405,BEL,0.4175397,BEL,0.2739439,6.595864
Belgium,BEL,2010,5.0200486,47972.56,10877948.0,,BEL,0.900408,BEL,0.41880637,BEL,0.2739223,6.61318527
Belgium,BEL,2011,5.034762,48154.87,10955742.0,,BEL,0.90041107,BEL,0.42080608,BEL,0.2739011,6.629880249999999
Belgium,BEL,2012,5.0539336,48210.926,11031140.0,,BEL,0.9004145,BEL,0.4234204,BEL,0.27387935,6.65164785
Belgium,BEL,2013,5.0737395,48204.586,11103260.0,,BEL,0.90042275,BEL,0.4255563,BEL,0.27386346,6.6735820100000005
Belgium,BEL,2014,5.090465,48748.62,11176727.0,,BEL,0.9004224,BEL,0.42841125,BEL,0.27386415,6.6931628
Belgium,BEL,2015,5.100454,49456.4,11248306.0,Europe,BEL,0.900407,BEL,0.4296135,BEL,0.27389416,6.704368660000001
Belgium,BEL,2016,5.097948,49829.926,11316837.0,,BEL,0.90038335,BEL,0.43202114,BEL,0.27434295,6.70469544
Belgium,BEL,2017,5.0885506,50442.27,11384491.0,,BEL,0.90036076,BEL,0.43470827,BEL,0.27478394,6.698403569999999
Belgium,BEL,2018,5.0731163,51113.48,11448598.0,,BEL,0.900339,BEL,0.43582413,BEL,0.27464777,6.683927199999999
Belgium,BEL,2019,5.04724,51977.184,11510569.0,,BEL,0.90031374,BEL,0.4368189,BEL,0.27416807,6.6585407100000005
Bermuda,BMU,1990,4.249514,65961.41,57490.0,,BMU,0.97752154,BMU,0.31344527,BMU,0.29904053,5.839521339999999
Bermuda,BMU,1991,4.244566,63958.895,57897.0,,BMU,0.97755843,BMU,0.31386063,BMU,0.2987958,5.8347808599999995
Bermuda,BMU,1992,4.2404385,64385.406,58344.0,,BMU,0.97761256,BMU,0.3138429,BMU,0.29863298,5.8305269399999995
Bermuda,BMU,1993,4.23744,65967.85,58763.0,,BMU,0.9776885,BMU,0.31433982,BMU,0.29853988,5.8280082
Bermuda,BMU,1994,4.2358336,65904.72,59138.0,,BMU,0.9777809,BMU,0.31500608,BMU,0.29850653,5.82712711
Bermuda,BMU,1995,4.235684,68313.38,59486.0,,BMU,0.9778748,BMU,0.31540048,BMU,0.29852423,5.82748351
Bermuda,BMU,1996,4.2370143,69643.41,59857.0,,BMU,0.97797036,BMU,0.31650546,BMU,0.2986783,5.830168420000001
Bermuda,BMU,1997,4.239189,72403.88,60248.0,,BMU,0.9780621,BMU,0.31812686,BMU,0.29900932,5.83438728
Bermuda,BMU,1998,4.241557,74677.09,60624.0,,BMU,0.97814775,BMU,0.32045764,BMU,0.2994341,5.83959649
Bermuda,BMU,1999,4.243573,76772.32,61004.0,,BMU,0.9782297,BMU,0.32201022,BMU,0.2998694,5.84368232
Bermuda,BMU,2000,4.2446923,83181.52,61390.0,,BMU,0.978312,BMU,0.3244344,BMU,0.3002326,5.8476713
Bermuda,BMU,2001,4.2440867,88231.78,61785.0,,BMU,0.97837985,BMU,0.327432,BMU,0.30066368,5.8505622299999995
Bermuda,BMU,2002,4.242059,86364.16,62156.0,,BMU,0.9784228,BMU,0.33184406,BMU,0.30127555,5.85360141
Bermuda,BMU,2003,4.2397666,88727.31,62490.0,,BMU,0.9784591,BMU,0.33656418,BMU,0.30194005,5.85672993
Bermuda,BMU,2004,4.238169,90195.81,62759.0,,BMU,0.97849005,BMU,0.34118673,BMU,0.30253208,5.860377860000001
Bermuda,BMU,2005,4.238181,91114.08,62980.0,,BMU,0.9785153,BMU,0.34531936,BMU,0.30292654,5.8649422
Bermuda,BMU,2006,4.242779,95615.36,63096.0,,BMU,0.97853833,BMU,0.34983492,BMU,0.30321312,5.87436537
Bermuda,BMU,2007,4.252349,98257.99,63181.0,,BMU,0.97854966,BMU,0.35510382,BMU,0.3035341,5.88953658
Bermuda,BMU,2008,4.2640104,95855.8,63277.0,,BMU,0.9785473,BMU,0.35974297,BMU,0.30383822,5.90613889
Bermuda,BMU,2009,4.274867,89961.984,63375.0,,BMU,0.9785272,BMU,0.3635923,BMU,0.3040753,5.9210618
Bermuda,BMU,2010,4.2820277,88399.914,63466.0,,BMU,0.97848517,BMU,0.3653641,BMU,0.30419472,5.93007169
Bermuda,BMU,2011,4.288908,85829.375,63554.0,,BMU,0.978419,BMU,0.36507154,BMU,0.30420008,5.93659862
Bermuda,BMU,2012,4.299092,80982.37,63581.0,,BMU,0.9783285,BMU,0.36509994,BMU,0.30415237,5.94667281
Bermuda,BMU,2013,4.309913,80503.65,63527.0,,BMU,0.9782205,BMU,0.3639308,BMU,0.30408448,5.95614878
Bermuda,BMU,2014,4.3186936,77361.1,63375.0,,BMU,0.9780983,BMU,0.36331257,BMU,0.30403072,5.9641351899999995
Bermuda,BMU,2015,4.3227673,77842.75,63165.0,North America,BMU,0.9779642,BMU,0.36256772,BMU,0.30402562,5.96732484
Bermuda,BMU,2016,4.322983,78149.35,63090.0,,BMU,0.9778197,BMU,0.36377046,BMU,0.3042998,5.96887296
Bermuda,BMU,2017,4.3228097,81834.95,63295.0,,BMU,0.97766906,BMU,0.36555445,BMU,0.3046576,5.97069081
Bermuda,BMU,2018,4.324735,81423.41,63591.0,,BMU,0.97751796,BMU,0.36615855,BMU,0.30495167,5.973363180000001
Bermuda,BMU,2019,4.329229,81681.73,63833.0,,BMU,0.9773684,BMU,0.3673627,BMU,0.30534044,5.97930054
Brunei,BRN,1990,2.8496103,70358.73,261936.0,,BRN,0.5871932,BRN,0.4453122,BRN,0.30749577,4.18961147
Brunei,BRN,1991,2.8526957,70439.055,269869.0,,BRN,0.58732116,BRN,0.44113573,BRN,0.30764273,4.1887953200000005
Brunei,BRN,1992,2.8566055,71781.1,277427.0,,BRN,0.58747697,BRN,0.43753374,BRN,0.30765858,4.189274790000001
Brunei,BRN,1993,2.8610013,70154.42,284723.0,,BRN,0.587686,BRN,0.43451774,BRN,0.3075433,4.19074834
